2023-01-02 23:27:46,143 - /home/yrh/桌面/FastApi/test1/1.py[line:62] - ERROR: 重复提交:895581
2023-01-02 23:35:16,688 - /home/yrh/桌面/FastApi/test1/1.py[line:44] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.07', '玩家价格前五': ['10.36', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 19:51:02,346 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:51:02,658 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:51:03,451 - /home/yrh/桌面/FastApi/test1/1.py[line:43] - ERROR: 获取buff商品信息失败:{'code': 404, 'msg': '未找到该商品或者出错了'}
2023-01-03 19:51:23,017 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:51:23,552 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:51:23,957 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.55', '16.58', '16.69', '16.7']}}
2023-01-03 19:51:24,364 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.5', '16.55', '16.65', '16.65', '16.84']}}
2023-01-03 19:51:50,660 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.55', '16.58', '16.69', '16.7']}}
2023-01-03 19:51:50,661 - /home/yrh/桌面/FastApi/test1/1.py[line:85] - ERROR: 重复提交:857550
2023-01-03 19:52:01,569 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:52:01,570 - /home/yrh/桌面/FastApi/test1/1.py[line:88] - INFO: 提交成功:42235
2023-01-03 19:52:12,805 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:52:13,422 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:52:14,138 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.55', '16.58', '16.69', '16.7']}}
2023-01-03 19:52:14,548 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.5', '16.55', '16.65', '16.65', '16.84']}}
2023-01-03 19:52:15,163 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:53:27,532 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:53:27,534 - /home/yrh/桌面/FastApi/test1/1.py[line:88] - INFO: 提交成功:769498
2023-01-03 19:53:29,296 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:53:30,075 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:53:30,604 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:53:31,349 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:53:31,935 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:53:32,409 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:53:49,330 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:53:49,856 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:53:50,288 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:53:50,776 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:53:51,188 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:53:51,610 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:54:17,063 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:54:17,915 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['53', '54', '54', '54', '54']}}
2023-01-03 19:54:18,323 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:54:18,659 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:54:19,116 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:54:19,397 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:54:44,544 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:54:45,054 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['53', '54', '54', '54', '54']}}
2023-01-03 19:54:45,793 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:54:46,085 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:54:46,397 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:54:46,708 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:54:53,677 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:54:54,268 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['53', '54', '54', '54', '54']}}
2023-01-03 19:54:54,822 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.4', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:54:55,318 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:54:55,807 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:54:56,083 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:55:16,305 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:55:16,897 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['53', '54', '54', '54', '54']}}
2023-01-03 19:55:17,216 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.48', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:55:17,448 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.45', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:55:17,681 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:55:18,001 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2440', '2445', '2445', '2447.5', '2449']}}
2023-01-03 19:56:58,921 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 19:56:59,255 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '68.5', '玩家价格前五': ['52.9', '53', '54', '54', '54']}}
2023-01-03 19:56:59,471 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '21.04', '玩家价格前五': ['16.48', '16.58', '16.69', '16.7', '16.7']}}
2023-01-03 19:56:59,692 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '23.39', '玩家价格前五': ['16.49', '16.5', '16.55', '16.65', '16.65']}}
2023-01-03 19:56:59,974 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '7.66', '玩家价格前五': ['5.85', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 19:57:00,555 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2439', '2439.5', '2440', '2445', '2447.5']}}
2023-01-03 22:34:13,817 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 22:34:14,258 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '66.99', '玩家价格前五': ['52.9', '52.9', '53', '53.7', '53.8']}}
2023-01-03 22:34:14,271 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 22:34:14,926 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '66.99', '玩家价格前五': ['52.9', '52.9', '53', '53.7', '53.8']}}
2023-01-03 22:34:14,928 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.63', '玩家价格前五': ['16.7', '16.75', '16.77', '16.77', '16.77']}}
2023-01-03 22:34:15,641 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.63', '玩家价格前五': ['16.7', '16.75', '16.77', '16.77', '16.77']}}
2023-01-03 22:34:15,672 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '20.76', '玩家价格前五': ['16.96', '16.96', '16.98', '16.98', '16.98']}}
2023-01-03 22:34:15,849 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '格洛克 18 型 | 零食派对 (久经沙场)', 'steamCNY价格': '20.76', '玩家价格前五': ['16.96', '16.96', '16.98', '16.98', '16.98']}}
2023-01-03 22:34:15,969 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '8.07', '玩家价格前五': ['5.84', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 22:34:16,095 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'USP 消音版 | 力矩 (略有磨损)', 'steamCNY价格': '8.07', '玩家价格前五': ['5.84', '5.85', '5.85', '5.85', '5.85']}}
2023-01-03 22:34:16,157 - /home/yrh/桌面/FastApi/test1/1.py[line:65] - ERROR: 获取buff商品信息失败:{'code': 404, 'msg': '未找到该商品或者出错了'}
2023-01-03 22:34:16,317 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '短剑（★） | 虎牙 (崭新出厂)', 'steamCNY价格': '3327.68', '玩家价格前五': ['2439', '2439.5', '2440', '2440', '2445']}}
2023-01-03 22:44:58,828 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.34', '10.35', '10.36', '10.36', '10.36']}}
2023-01-03 22:44:59,515 - /home/yrh/桌面/FastApi/test1/1.py[line:58] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '66.99', '玩家价格前五': ['52.9', '52.9', '52.9', '52.9', '52.9']}}
